ph,Hardness,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
4.933106138,162.1843817,317.9354107,493.3040687,14.26174295,77.1421038,1.45,0
6.260891634,188.0618054,341.4980436,522.3012316,14.4675012,47.05015549,4.397386192,0
7.693555235,224.3930365,275.2719704,404.8239208,12.84896466,63.15490498,2.750695905,0
5.622807135,194.4632389,336.648207,408.459081,16.36472381,76.63118557,3.992956901,0
6.174884306,193.0279603,340.2533542,297.1126211,13.47515849,78.32522668,3.623297793,0
5.039406776,194.4041705,339.2321259,515.8071822,10.728669,61.12951712,3.1269559,0
7.756939183,219.5762151,,362.7492199,13.05467194,82.10099962,3.870338847,0
9.809996387,139.1187027,361.0280386,438.1792467,10.95113801,34.53740891,5.538200508,0
8.479592799,200.765679,,485.093167,16.80634694,53.13417014,4.221265969,0
8.862867931,181.6653979,356.4818901,529.0860026,15.43041818,60.60660291,5.758675719,0
6.155738624,166.2929195,,351.6267335,17.40475384,75.33620666,3.685975828,0
7.287286375,219.6951233,277.3297131,406.5647935,16.136766,53.67744855,3.504265055,0
9.065894194,164.6748027,304.567537,408.9012696,10.17850006,84.72310656,4.299502546,0
9.314522392,203.34165,297.5667642,373.0441719,16.40277346,79.16345644,3.092940473,0
9.759937781,182.7507999,,343.5969579,19.86335424,85.70256386,5.381745882,0
7.985406394,200.1346975,296.5698233,377.5842031,10.28928812,66.89074702,4.752451739,0
8.108350799,202.5101941,323.9518054,368.4549914,17.33709148,,4.753358184,0
8.243090986,214.5329902,,514.490012,16.3017652,90.07590858,3.550716831,0
10.28937961,162.7802521,344.1876101,585.6795888,18.85714111,74.29377874,3.500166976,0
3.989032078,216.0761379,309.8007964,399.0471809,11.18673889,86.95746387,4.409414176,0
,209.5316973,,349.3852354,15.6532987,,3.832478703,0
8.519639043,190.9949574,,498.5335778,11.3166014,57.18158786,3.427251407,0
,169.5474107,,349.8650364,11.33251765,41.70376599,3.882003963,0
,223.3766838,340.3657549,332.4879934,18.08538454,61.01645543,4.647782246,0
4.495357679,234.1919163,296.3142196,382.4080744,17.35354458,59.00434914,4.962899585,0
,193.0912601,,543.1149525,10.71758822,,3.878664155,0
5.620533436,226.9878364,309.2280913,414.0615452,16.93291132,78.43925129,3.439475848,0
8.552993665,199.5997844,,316.2575134,23.04237563,45.25371471,3.108673907,0
,216.237975,303.4986719,269.8175391,15.2527804,104.6825532,3.86034761,0
10.2099558,148.3792348,390.6190133,410.568172,15.10362434,89.17848451,4.112597752,0
,205.2336345,331.6746497,338.5677577,15.56665505,56.60867899,2.545631345,0
6.588207965,179.6991515,,527.449342,16.14931517,81.50346991,3.972255856,0
8.558388775,198.8888678,321.4034765,453.5711626,14.3516245,74.32620443,3.946227719,0
8.426906357,159.690251,344.1451305,390.6908998,17.7470368,53.6315044,4.244513927,0
7.207538608,174.805168,,555.5962107,14.17116415,60.53126978,4.295189193,0
10.22768969,225.9191183,313.9873427,372.5327525,15.28429126,61.25804566,4.78632982,0
11.39054311,145.3419366,,553.4889233,12.09118931,69.73623075,2.277358632,0
,199.3830906,341.0883416,388.2492993,10.74515426,50.7474736,3.216414002,0
6.580043295,220.5754664,,474.6276911,11.47022615,53.50804292,4.756446279,0
10.81783108,141.4883912,389.3928973,361.6320547,14.90872539,57.16455582,3.590841128,0
5.093675135,251.3137795,267.0260928,271.6307383,14.88242819,70.7784081,4.552571442,0
5.264283802,142.5341263,416.2627987,443.759231,7.49136247,72.87984778,5.100239665,0
7.971298747,151.0329296,405.8298938,376.9122117,19.38273912,78.16013326,2.439140009,0
8.35035104,239.8160046,272.8447147,294.8760563,10.60346705,62.85274863,3.507227581,0
,184.6148476,392.4621987,409.4909989,12.2155882,63.90425571,3.351766903,0
4.032060534,200.0679728,,519.2133704,16.60077716,77.2939405,4.814235096,0
2.128531434,192.696422,383.5198922,473.5500653,14.28649324,56.34782991,3.842109417,0
9.842056294,217.8967725,333.0735457,432.3324056,12.36553807,45.82200411,4.179197763,0
7.664628097,150.6672097,406.4761193,436.3356221,15.21692954,,3.48740688,0
,233.9931719,301.8487861,490.7661906,16.02278023,58.52466718,3.19834386,0
7.260319682,194.2477421,394.5558349,312.3490171,16.00502153,65.02396013,4.282314756,0
9.537878629,200.5575074,303.9193412,335.5548032,16.63617401,71.30902217,3.024556641,0
1.985383359,216.4800247,344.0142562,341.078379,11.4982369,78.7334413,3.923093197,0
7.248991198,184.0710337,322.3656611,345.3565757,15.16413394,68.84754399,4.255979651,0
6.96820896,178.2173112,337.0649498,393.6769575,14.24337353,75.37574269,3.63264389,0
6.150553015,212.8193774,319.4949519,279.4470657,12.85050562,75.02879271,4.810537179,0
6.300755509,179.4527925,341.4930241,458.8354058,14.06295595,,5.708111883,0
6.920799599,218.0986116,,302.4123743,11.05457809,61.93377909,4.915733469,0
6.481890279,179.9197108,338.0123232,504.3971522,16.40936387,59.95481517,5.002360533,0
,208.9314576,310.9856337,364.9194924,17.80156496,107.3063431,4.454964342,0
7.309596474,193.4725961,306.6854553,426.5619276,12.84436555,111.5954477,4.048202463,0
5.967274228,187.085084,339.0637148,323.962695,12.65185398,72.27359045,3.914543611,0
8.63127,164.3711691,350.9515814,444.1081117,16.85745879,58.17786718,3.640944003,0
9.172624519,165.6875477,372.5547131,420.4291096,13.35325927,72.97405084,3.686395202,0
,156.7731808,334.9560998,378.2538695,19.24714117,81.57155402,5.564901543,0
3.337628998,216.2570865,,352.2640739,14.02967274,52.7609607,3.300191883,0
11.4497393,186.6526477,321.8315126,503.96411,16.28237127,77.15217275,5.166903483,0
6.283678795,205.3766238,284.2060215,471.904032,18.02715973,64.36260841,4.48077131,0
,192.4078764,,465.8839547,16.65729403,58.36012491,3.543696299,0
8.761768405,212.4269518,,488.5995474,12.60180121,60.23707331,4.673547855,0
6.61673069,195.0969675,,417.4650802,13.43255667,47.94593618,3.622379242,0
7.734569203,230.9195059,,395.1149612,15.0335572,92.69736884,3.821455975,0
6.971577182,185.9069376,349.7438791,414.0673543,19.88291697,36.17900286,3.226348501,0
4.709186747,179.1410182,407.4179772,371.2648428,18.18680054,86.52862722,3.860083952,0
5.23000319,176.7140234,413.9140005,440.3553738,14.42361413,72.83737021,3.045612106,0
5.27418539,227.340186,358.589903,489.4345906,11.19919093,,4.364426392,1
8.433443104,224.856089,327.5332765,411.8499495,17.40042588,72.91730528,3.824734138,1
6.847863212,234.9422029,334.8730462,337.5731512,9.515292142,77.29730019,4.92119573,1
7.26354507,160.4430648,328.4471745,478.5150812,12.81483552,43.59230116,3.950529737,1
6.733266883,191.3056274,,424.6668217,20.81134248,98.36782478,3.765693648,1
,258.4472652,341.03958,425.7970193,18.99366325,67.40067335,3.69194651,1
,232.9432383,,400.5176612,8.772738387,69.72391203,3.399725616,1
7.777665366,233.7615788,323.5380551,520.285094,17.79474068,60.34389091,4.683334813,1
6.103731305,184.3286927,,334.9497392,7.655381321,59.00066632,3.38304892,1
6.665774201,155.7096794,337.1737674,425.6919559,15.10153272,79.78046694,4.903553219,1
,215.9406952,,378.3175327,13.19081782,82.78535241,3.757799099,1
4.959852811,215.8548693,379.5047315,527.479694,14.32663819,52.38884926,3.455044818,1
6.397905014,249.9692435,375.4944743,334.2698796,14.15036308,97.03045734,3.958543451,1
8.140344463,153.7481702,306.2189501,423.4559057,14.32201887,65.0766099,4.362792108,1
6.850625418,232.931196,,438.3473271,18.14859494,81.55160971,2.59383368,1
6.71477688,185.9093028,360.508237,303.9682027,10.22647041,50.21401089,4.68485347,1
4.337119469,207.3619066,374.0727721,530.0696021,12.62203176,44.7503592,4.40163526,1
8.433290824,161.195283,300.1190004,479.9959053,15.30375478,71.47850077,3.631542932,1
7.274212567,197.6609485,304.8499788,300.0199103,14.61160015,66.60889106,4.7102563,1
6.579184951,186.9868694,379.0407088,405.2769119,14.99602948,62.15231453,3.813556321,1
,240.6115167,379.7585939,327.305558,13.28583838,83.18441419,3.4531255,1
8.651023363,188.7116365,335.2447834,399.6910675,10.68936477,43.95331343,3.644278972,1
8.357612993,163.0982545,317.3016801,404.4926142,8.27188162,67.59815754,4.366242228,1
,242.8275882,340.3486452,463.1151743,5.426649935,,3.522586173,1
6.658741558,216.564702,330.5175584,620.4489635,19.09509149,82.24409483,3.400987615,1
10.50378654,125.9751853,,674.4434759,9.714219737,51.6978938,5.370457701,1
6.332386866,186.8380279,326.9804759,233.9079651,9.641441539,60.94002778,5.159001749,1
,214.5936849,294.241392,332.472542,18.46952817,46.04628652,4.238535197,1
6.730427772,183.9152962,345.0719544,320.6678654,12.06680799,56.43748499,3.961942035,1
8.2977832,183.6141212,322.0958487,295.6539574,13.50319651,62.23013405,4.239220572,1
6.259267533,130.3742719,320.3597655,399.3507089,10.84678707,43.42019517,3.932141959,1
8.076126298,132.6703047,314.9704947,479.7589235,14.685851,72.63830295,4.291355258,1
5.731042139,223.7049656,380.5140788,620.3046389,14.6729271,62.02362962,3.675807027,1
6.563356597,241.2863231,,415.8172189,11.65192933,70.63764831,5.292950181,1
5.303764337,231.0187838,388.8020448,465.8305394,14.53124525,77.66802027,4.024520851,1
7.647871554,160.7743534,,438.8009607,13.18250057,67.09996943,3.078672724,1
,139.1697436,275.3319596,499.4281332,13.66448534,70.36836372,4.678745035,1
7.95145117,185.4217237,344.7956809,283.8772795,18.90439925,85.7997587,3.886882386,1
8.832142261,176.8086608,321.2576281,395.3873371,12.48155152,65.86718937,3.914511885,1
8.250830009,184.3851244,305.1774259,412.9471156,13.79133661,71.79912912,2.604707845,1
5.860574155,240.8871444,351.0497931,491.875418,8.997226333,44.6156603,4.277241102,1
8.182103306,186.6704959,,370.3213952,11.52159669,55.4938816,4.605237762,1
7.889579345,153.5697384,294.2600762,354.4826892,11.29257493,67.35476873,3.227360082,1
8.713482927,169.5785262,,478.9830185,14.52090356,63.94526993,2.922194979,1
6.185924892,236.0347826,374.095388,436.2361983,11.09381062,99.77507789,4.090264382,1
9.079715109,222.0426312,254.0409769,382.8961665,12.70488659,101.6153458,4.551724494,1
8.379512703,164.1681664,,430.2389206,19.34998175,63.10523427,3.749818066,1
9.221955642,151.4548307,294.1927545,541.6014377,13.95175343,39.57240683,4.294251987,1
9.370696575,157.7193644,316.391974,424.9156767,15.64599801,108.2139813,4.380796942,1
7.487573364,149.7687439,,531.1809979,9.536536617,57.949476,1.801326999,1
6.028348785,225.6748716,365.9617111,503.1121474,15.65188844,73.40057793,3.142083954,1
6.283318587,228.5248386,,414.7844425,11.67967582,88.34594023,4.153989991,1
5.666446145,142.1478106,320.2642831,511.9540006,23.60429797,77.03048701,3.836823301,1
6.985303737,219.5864399,339.0539915,492.9030215,15.80444893,70.60068259,3.081799008,1
7.273368228,175.0150826,337.6445728,322.4906894,18.10784209,58.1817074,4.196421036,1
7.449659686,193.0420805,337.135046,572.8061429,18.06029824,57.4013371,4.370404422,1
7.618119572,202.715501,338.0700701,459.0784198,13.35165195,73.60191818,3.769699537,1
6.698153869,198.2862684,360.2328341,430.9350093,12.17667834,,3.758179651,1
7.02729686,185.8386714,327.2217336,398.7050168,19.46146351,80.69356765,3.392666423,1
8.610963032,125.1587698,264.0528385,342.2052524,12.94737634,53.95026943,4.614400405,1
7.423586012,180.4538713,303.7901342,429.8599986,7.665923381,66.70047596,3.365397495,1
5.456680888,219.5198857,355.0828781,312.0198403,14.02928505,57.85250664,3.799472549,1
9.612898964,94.90897713,311.2961574,535.6987005,12.31203175,67.42695478,4.016409562,1
8.246919871,119.0282155,,579.2476736,13.00122856,72.80373391,4.096619667,1
6.641174116,191.9168989,380.3635902,421.4173518,12.24325247,65.17992724,3.154701122,1
6.64606727,197.2220664,,505.2959224,16.71236682,45.66041778,3.053983121,1
7.164478295,213.0024411,,490.9331209,12.68376662,58.25261283,4.998203435,1
8.285071527,151.573778,303.0818384,322.5218154,13.65265268,114.0349457,4.274661333,1
6.110022206,234.800957,348.0552114,437.8921147,10.05952292,,2.817780458,1
8.316663722,110.9035977,,480.4723059,14.27124665,77.85449934,2.695799697,1
,184.9936984,367.3265856,435.6030009,19.83990738,75.19948189,1.922376883,1
9.004680613,173.7393301,,531.5214444,12.83881282,37.76479828,3.775014984,1
6.886512603,211.4544174,,549.9970578,8.445127066,27.66317378,3.599756493,1
9.293621613,193.0617225,,365.4392023,14.22591746,98.62545714,3.661882214,1
6.985192202,133.4321324,341.2399071,536.2771527,16.17668647,91.70881337,4.246201595,1
5.094164361,223.1671255,350.1012754,476.6245497,13.03463789,78.07592324,4.710936484,1
6.150034401,188.4130554,358.5917378,449.3588123,13.22029465,52.95663178,3.444442492,1
6.18969926,224.4329493,366.5011179,649.8057646,10.25751471,71.78094926,3.02737148,1
7.497987815,185.8102808,,476.3871494,15.12428645,72.92842077,5.738991025,1
6.965279872,162.6994499,307.7592107,490.8155214,15.51205881,102.6958678,3.969318296,1
5.412119545,272.5146852,,347.8044159,15.30774609,66.66147887,5.680346587,1
7.503085765,186.713329,315.9741471,473.5316111,12.0491306,43.28047646,4.305513625,1
,209.1499888,350.0603474,407.9106451,11.04694615,81.75785132,3.993125742,1
8.581042821,153.7090925,312.8851272,520.8083591,14.78158449,74.12779299,2.883145377,1
5.530055021,207.9982202,360.0707147,427.6643022,18.81308046,61.21497949,3.327472139,1
8.743958545,197.7493254,310.6771997,326.2533257,12.50320335,66.42188356,4.11897308,1
9.05238369,120.0217261,285.2335276,372.2752322,14.53844586,64.13242604,4.259719452,1
8.077260886,125.3027194,317.6933312,398.3287887,15.27958268,62.66835618,4.279871302,1
6.682097359,228.3031856,363.5369835,254.3923058,13.14044046,64.78395359,3.44982947,1
4.731320076,230.9386935,,384.8067303,16.62093299,64.03825998,5.457892224,1
9.241419974,127.9188262,281.9956396,487.3391693,9.53449908,65.51666804,4.718850871,1
5.628313272,192.3407437,343.0395093,439.0547587,15.1999056,50.22994366,4.061644661,1
4.857802624,222.3999901,320.3945294,417.8040634,15.53056336,84.22877379,3.966570845,1
8.430471662,195.7172935,314.7278355,282.5999184,12.26917795,46.48794951,3.253920433,1
6.81760838,219.3374288,340.9376138,530.7100255,19.48679098,68.56879118,3.04829206,1
5.91375532,175.3260619,347.8803719,380.9671658,12.530827,65.19405321,4.023775902,1
,257.2354327,336.0624457,551.8500902,14.25289837,68.4038331,2.674040012,1
5.500276575,263.6831597,366.9427433,435.865696,12.76118448,51.43989388,5.147535911,1
5.608623152,271.882219,366.8665331,450.8960526,16.44275314,61.24976188,3.777508267,1
5.609235359,216.1226734,355.2116785,330.0926742,9.77951771,41.24997685,3.224675518,1
,98.3679149,296.8432078,505.2402693,12.88261447,85.32995534,4.1190873,1
5.859822104,287.9755402,391.6973848,447.1218613,6.36317483,49.15529051,3.426634075,1
6.417716047,209.7024252,321.382124,289.4501183,11.36907107,,4.210327061,1
6.170526139,193.3355174,,528.0960907,20.53227748,75.06770623,3.652207496,1
4.034063411,303.7026267,,494.3209071,13.41523046,72.01264199,5.024742307,1
4.979468811,240.8134746,,398.0289609,6.091226588,62.41952929,3.439021651,1
8.097453771,218.9924361,,376.5698034,17.74626352,59.90994087,4.279082404,1
,198.2186999,,517.9259457,11.71141931,85.42878497,3.345543355,1
8.468741063,132.4564835,345.0007347,360.5755864,10.74296045,64.50893407,2.876995631,1
7.870853412,210.6278246,,533.2912622,15.0298991,84.33505807,4.221613951,1
7.679595096,200.0729284,290.7403373,583.6083978,16.844509,39.36705645,3.297525234,1
7.226592711,207.8322291,354.708382,353.6540461,10.40105631,66.86414033,4.337116899,1
,203.204659,,384.5977112,16.01132839,72.91157308,3.065910372,1
8.659113027,114.8075784,333.0272047,318.6406793,16.55907627,52.86637312,2.89577428,1
,225.7541094,366.2015834,418.272901,17.30683171,103.9125476,3.855894987,1
6.360195819,198.9114491,338.4095764,423.6256486,11.91589992,57.71314936,2.713248379,1
10.48560365,136.5773812,276.9218348,416.1885459,18.88462465,60.07841278,4.669239858,1
6.603416523,190.837308,380.7319011,456.3154604,5.934588321,83.55932648,4.270816604,1
5.713322921,196.2457057,347.5875833,300.1251254,18.43008395,44.86035148,4.571127866,1
4.767472455,256.4499172,,590.4295504,16.54156098,44.93858575,3.893377808,1
9.609834365,227.3669492,314.3174811,394.7315635,16.98835631,75.33969428,4.308357589,1
9.186453377,169.1198051,,498.6353223,10.24744423,50.40116029,3.453861456,1
9.960689858,169.9252485,301.7772526,388.8971588,13.56399225,71.59386576,3.434538463,1
6.102306794,205.999038,,380.3050047,15.49239696,69.11081537,4.280766478,1
6.792655098,241.7244527,338.5211763,361.1075365,14.50246425,45.4280965,1.917754393,1
5.910539738,241.1407463,385.8874683,462.61253,14.31682145,60.59035856,4.007508148,1
6.125810325,241.4435346,369.022715,367.9679432,16.81650685,47.66172717,4.953057691,1
5.836104525,277.0657128,400.1675986,456.732862,17.55229411,72.05986579,3.738990829,1
,188.5366085,,555.5485339,16.9592689,56.03870185,4.331690903,1
10.66736393,173.3819454,276.634391,286.0633944,17.68565094,55.14736366,4.135568909,1
8.628301074,185.9267231,,342.3556975,18.24836789,62.18868705,5.100857854,1
6.26011129,211.5941125,340.792574,357.0983955,7.992209971,82.36537826,5.403614892,1
10.80815694,198.5967508,304.6220612,383.2694104,14.90282034,47.89640649,4.362542227,1
7.371914156,148.1936976,324.5462621,544.8484318,17.16650385,62.67775632,4.338957326,1
4.825591458,234.7839038,370.416831,370.1889481,13.04635458,46.31599219,3.463097154,1
4.868827135,258.6789588,,328.7645294,17.35208041,55.9682167,3.255600174,1
7.395450847,190.4778917,294.0303949,413.910293,13.30137364,63.41017814,4.990235633,1
8.86211271,131.6351765,340.1331653,399.4628436,16.71220632,53.59410352,4.955081793,1
6.00897361,225.0802338,336.119,325.1344922,11.07995155,36.34101183,4.012340383,1
7.607223911,160.565253,312.0560665,503.1580785,13.36699449,62.02230789,3.525027131,1
6.683367697,272.1116985,336.5551001,307.725009,20.17871618,75.40226028,5.208061134,1
6.638411449,180.8266674,,401.1111434,12.60151733,61.05188925,5.16405662,1
9.271355447,181.2596172,309.2388651,487.6927878,13.228441,,4.333952898,1
,134.7368557,,428.213987,8.668672182,74.77339241,3.699558048,1
3.629922065,244.1873915,366.9678733,442.0763366,13.30288014,59.48929351,4.754826393,1
8.378108023,198.5112127,319.4771873,499.8669939,15.38908341,35.22120041,4.52469297,1
6.923636014,260.5931543,332.2321775,607.7735673,15.48302674,51.53586708,4.013338801,1
5.893103408,239.2694815,341.256362,403.61756,18.96370676,63.84631932,4.390701604,1
8.197353369,203.1050914,328.8868376,444.6127236,14.25087508,62.90620518,3.361833324,1
